dataset,mass,a_val,alpha0,alpha1,beta1,alpha2,beta2,alpha1_plus_2beta1,alpha1_minus_beta1,r_alpha2,second_neighbor_family,C_pc5,hyperplane_residual_raw,PC1,PC2,PC3,PC4,PC5
dataframe000015,100.0,3.2,6.1111283,-0.066018716,-0.13389775,0.00023323957,-1.3956527,-0.3338142,0.067879036,0.00016709071,$\beta_2$-dominated,0.00017473294793004138,0.00017473294793020203,-1.171335413685837,-0.08737718899276897,-1.1332960256307,-0.38447235287759235,0.00017473294793004138
dataframe000014,80.0,2.0,8.746733,-0.29570654,-0.40679663,0.00043591828,-1.5951867,-1.1092998,0.111090094,0.00027319635,$\beta_2$-dominated,0.000197160506009895,0.00019716050601024213,-2.0362724877227434,-0.025041124780315824,0.48612830735688134,-0.6205263381650954,0.000197160506009895
dataframe000014,80.0,2.0,8.746733,-0.29570654,0.08436585,0.00043591828,-1.5951867,-0.12697484,-0.38007239,0.00027319635,$\beta_2$-dominated,0.0001418162419076422,0.00014181624190821138,-1.2250247076725336,1.1167239352244192,0.27752691521022815,-0.6675938960391322,0.0001418162419076422
dataframe000014,80.0,2.0,8.746733,-0.29570654,0.08436585,0.00043591828,-1.5951867,-0.12697484,-0.38007239,0.00027319635,$\beta_2$-dominated,0.0001418162419076422,0.00014181624190821138,-1.2250247076725336,1.1167239352244192,0.27752691521022815,-0.6675938960391322,0.0001418162419076422
dataframe000014,80.0,2.0,8.746733,-0.29570654,0.08436585,0.00043591828,-1.5951867,-0.12697484,-0.38007239,0.00027319635,$\beta_2$-dominated,0.0001418162419076422,0.00014181624190821138,-1.2250247076725336,1.1167239352244192,0.27752691521022815,-0.6675938960391322,0.0001418162419076422
dataframe000014,80.0,2.0,8.746733,-0.29570654,0.0650603,0.00043591828,-1.5951867,-0.16558594,-0.36076683,0.00027319635,$\beta_2$-dominated,0.00014399946531903164,0.00014399946531937877,-1.2569114832556993,1.0718459022190838,0.2857261632841021,-0.6657438707689008,0.00014399946531903164
dataframe000016,50.0,2.2,5.085133,-0.34202704,-0.5420739,-1.1743515,9.076416e-05,-1.4261749,0.20004687,0.99992275,$\alpha_2$-dominated,7.36102148681015e-05,7.361021486833227e-05,0.9207843770976433,-2.7356943536076916,-0.3996702443985321,-0.4131526200309697,7.36102148681015e-05
dataframe000016,50.0,2.2,5.085133,-0.34202704,0.33910665,-1.1743515,9.076416e-05,0.33618626,-0.6811337,0.99992275,$\alpha_2$-dominated,-2.5650264298539214e-05,-2.565026429853049e-05,2.376220835352444,-0.6872862812147182,-0.7739160599879591,-0.4975951988231149,-2.5650264298539214e-05
dataframe000016,50.0,2.2,5.085133,-0.34202704,-0.5420739,-1.1743515,9.076416e-05,-1.4261749,0.20004687,0.99992275,$\alpha_2$-dominated,7.36102148681015e-05,7.361021486833227e-05,0.9207843770976433,-2.7356943536076916,-0.3996702443985321,-0.4131526200309697,7.36102148681015e-05
dataframe000016,50.0,2.2,5.085133,-0.34202704,0.33910665,-1.1743515,9.076416e-05,0.33618626,-0.6811337,0.99992275,$\alpha_2$-dominated,-2.5650264298539214e-05,-2.565026429853049e-05,2.376220835352444,-0.6872862812147182,-0.7739160599879591,-0.4975951988231149,-2.5650264298539214e-05
dataframe000016,50.0,2.2,5.085133,-0.34202704,0.33910665,-1.1743515,9.076416e-05,0.33618626,-0.6811337,0.99992275,$\alpha_2$-dominated,-2.5650264298539214e-05,-2.565026429853049e-05,2.376220835352444,-0.6872862812147182,-0.7739160599879591,-0.4975951988231149,-2.5650264298539214e-05
dataframe000013,80.0,3.0,9.150233,-0.95952183,-0.48093978,0.0020672693,-0.36845812,-1.9214014,-0.47858205,0.005579292,$\beta_2$-dominated,0.0007716385831052744,0.0007716385831054969,-0.6539367887309254,-0.584719563663776,1.7035273414304926,0.9584470009265353,0.0007716385831052744
dataframe000013,80.0,3.0,9.150233,-0.95952183,0.13285223,0.0020672693,-0.36845812,-0.6938174,-1.0923741,0.005579292,$\beta_2$-dominated,0.0007024538705782926,0.0007024538705784596,0.35985688953793127,0.8421123165810682,1.4428440256253596,0.899628002553193,0.0007024538705782926
dataframe000013,80.0,3.0,9.150233,-0.95952183,0.13285223,0.0020672693,-0.36845812,-0.6938174,-1.0923741,0.005579292,$\beta_2$-dominated,0.0007024538705782926,0.0007024538705784596,0.35985688953793127,0.8421123165810682,1.4428440256253596,0.899628002553193,0.0007024538705782926
dataframe000013,80.0,3.0,9.150233,-0.95952183,0.29127488,0.0020672693,-0.36845812,-0.37697208,-1.2507967,0.005579292,$\beta_2$-dominated,0.0006846709692110123,0.0006846709692112348,0.6215218197855761,1.21038437339689,1.3755603860958439,0.884446498038277,0.0006846709692110123
dataframe000013,80.0,3.0,9.150233,-0.95952183,0.13285223,0.0020672693,-0.36845812,-0.6938174,-1.0923741,0.005579292,$\beta_2$-dominated,0.0007024538705782926,0.0007024538705784596,0.35985688953793127,0.8421123165810682,1.4428440256253596,0.899628002553193,0.0007024538705782926
dataframe000015,70.0,2.4,9.587274,-0.9382692,1.0264509,-1.0404447,-0.000780315,1.1146326,-1.96472,0.99925053,$\alpha_2$-dominated,-0.0009762154947329029,-0.0009762154947328446,3.1196315601674125,2.0703939212679447,1.7452401890921336,-0.3643372375146845,-0.0009762154947329029
dataframe000015,70.0,2.4,9.587274,-0.9382692,-1.3097868,-1.0404447,-0.000780315,-3.5578427,0.3715176,0.99925053,$\alpha_2$-dominated,-0.0007130723845316446,-0.0007130723845314199,-0.7391070226643864,-3.3604658222118267,2.737462680108733,-0.1404581022076814,-0.0007130723845316446
dataframe000015,70.0,2.4,9.587274,-0.9382692,-1.2017592,-1.0404447,-0.000780315,-3.3417876,0.26349002,0.99925053,$\alpha_2$-dominated,-0.0007252431468352873,-0.0007252431468350625,-0.5606790345959939,-3.1093429866528925,2.691582335612988,-0.1508102667651463,-0.0007252431468352873
dataframe000015,70.0,2.4,9.587274,-0.9382692,-0.86952597,-1.0404447,-0.000780315,-2.6773212,-0.06874323,0.99925053,$\alpha_2$-dominated,-0.0007627392375409782,-0.000762739237540809,-0.011932990416923398,-2.3370277170672744,2.550479751140593,-0.18264777455465098,-0.0007627392375409782
dataframe000015,70.0,2.4,9.587274,-0.9382692,-1.1576946,-1.0404447,-0.000780315,-3.2536583,0.21942538,0.99925053,$\alpha_2$-dominated,-0.0007302076224303468,-0.0007302076224301221,-0.4878979408457239,-3.0069095352896302,2.6728676614736395,-0.15503293310427613,-0.0007302076224303468
dataframe000014,60.0,2.0,9.061508,-0.39821014,-0.066315316,-0.00056796893,-1.4688984,-0.53084075,-0.33189481,0.00038651374,$\beta_2$-dominated,-0.0002945173015239855,-0.0002945173015239613,-1.3349501983064278,0.7898572118680831,0.6356313117562513,-0.4936279467736183,-0.0002945173015239855
dataframe000014,60.0,2.0,9.061508,-0.39821014,-0.066315316,-0.00056796893,-1.4688984,-0.53084075,-0.33189481,0.00038651374,$\beta_2$-dominated,-0.0002945173015239855,-0.0002945173015239613,-1.3349501983064278,0.7898572118680831,0.6356313117562513,-0.4936279467736183,-0.0002945173015239855
dataframe000014,60.0,2.0,9.061508,-0.39821014,0.017545791,-0.00056796893,-1.4688984,-0.36311856,-0.41575593,0.00038651374,$\beta_2$-dominated,-0.00030398177044512425,-0.00030398177044521104,-1.1964377110354718,0.984802232618619,0.6000147087809392,-0.5016642551723962,-0.00030398177044512425
dataframe000014,60.0,2.0,9.061508,-0.39821014,0.017545791,-0.00056796893,-1.4688984,-0.36311856,-0.41575593,0.00038651374,$\beta_2$-dominated,-0.00030398177044512425,-0.00030398177044521104,-1.1964377110354718,0.984802232618619,0.6000147087809392,-0.5016642551723962,-0.00030398177044512425
dataframe000014,60.0,2.0,9.061508,-0.39821014,-1.0168747,-0.00056796893,-1.4688984,-2.4319594,0.6186645,0.00038651374,$\beta_2$-dominated,-0.00018742398522377473,-0.00018742398522341743,-2.9049788034447124,-1.4198299538014563,1.0393429382321842,-0.4025368872584004,-0.00018742398522377473
dataframe000013,100.0,2.6,7.669692,-0.26737905,0.55017823,-0.0002887976,-1.3825628,0.8329774,-0.8175573,0.00020884207,$\beta_2$-dominated,-0.00016686026952538304,-0.00016686026952540445,-0.12211379482736225,1.862790969742736,-0.43480944733697097,-0.43811043231066255,-0.00016686026952538304
dataframe000013,100.0,2.6,7.669692,-0.26737905,0.55017823,-0.0002887976,-1.3825628,0.8329774,-0.8175573,0.00020884207,$\beta_2$-dominated,-0.00016686026952538304,-0.00016686026952540445,-0.12211379482736225,1.862790969742736,-0.43480944733697097,-0.43811043231066255,-0.00016686026952538304
dataframe000013,100.0,2.6,7.669692,-0.26737905,0.55017823,-0.0002887976,-1.3825628,0.8329774,-0.8175573,0.00020884207,$\beta_2$-dominated,-0.00016686026952538304,-0.00016686026952540445,-0.12211379482736225,1.862790969742736,-0.43480944733697097,-0.43811043231066255,-0.00016686026952538304
dataframe000013,100.0,2.6,7.669692,-0.26737905,0.55017823,-0.0002887976,-1.3825628,0.8329774,-0.8175573,0.00020884207,$\beta_2$-dominated,-0.00016686026952538304,-0.00016686026952540445,-0.12211379482736225,1.862790969742736,-0.43480944733697097,-0.43811043231066255,-0.00016686026952538304
dataframe000013,100.0,2.6,7.669692,-0.26737905,0.55017823,-0.0002887976,-1.3825628,0.8329774,-0.8175573,0.00020884207,$\beta_2$-dominated,-0.00016686026952538304,-0.00016686026952540445,-0.12211379482736225,1.862790969742736,-0.43480944733697097,-0.43811043231066255,-0.00016686026952538304
dataframe000015,100.0,2.4,8.600213,-0.6384942,-0.044809602,0.00073292374,-0.8729791,-0.7281134,-0.5936846,0.0008388619,$\beta_2$-dominated,0.00024505327541410744,0.0002450532754141097,-0.5278100459463339,0.4979015771751421,0.7895600055154022,0.27030256577265893,0.00024505327541410744
dataframe000015,100.0,2.4,8.600213,-0.6384942,-0.044809602,0.00073292374,-0.8729791,-0.7281134,-0.5936846,0.0008388619,$\beta_2$-dominated,0.00024505327541410744,0.0002450532754141097,-0.5278100459463339,0.4979015771751421,0.7895600055154022,0.27030256577265893,0.00024505327541410744
dataframe000015,100.0,2.4,8.600213,-0.6384942,-0.044809602,0.00073292374,-0.8729791,-0.7281134,-0.5936846,0.0008388619,$\beta_2$-dominated,0.00024505327541410744,0.0002450532754141097,-0.5278100459463339,0.4979015771751421,0.7895600055154022,0.27030256577265893,0.00024505327541410744
dataframe000015,100.0,2.4,8.600213,-0.6384942,-0.044809602,0.00073292374,-0.8729791,-0.7281134,-0.5936846,0.0008388619,$\beta_2$-dominated,0.00024505327541410744,0.0002450532754141097,-0.5278100459463339,0.4979015771751421,0.7895600055154022,0.27030256577265893,0.00024505327541410744
dataframe000015,100.0,2.4,8.600213,-0.6384942,-0.11520051,0.00073292374,-0.8729791,-0.86889523,-0.5232937,0.0008388619,$\beta_2$-dominated,0.000253016532374116,0.0002530165323742848,-0.6440739827823144,0.3342695800153867,0.8194556843701402,0.27704803196577754,0.000253016532374116
dataframe000014,70.0,2.4,9.651334,-1.1653689,-1.0459611,-0.16416174,0.0046621673,-3.2572913,-0.11940777,0.9723844,$\alpha_2$-dominated,0.003746416820587873,0.0037464168205882096,-1.0179154207973014,-2.056994587008071,2.5606801337978533,1.224427694844099,0.003746416820587873
dataframe000014,70.0,2.4,9.651334,-1.1653689,0.89817584,-0.16416174,0.0046621673,0.63098276,-2.0635448,0.9723844,$\alpha_2$-dominated,0.00352744913029659,0.0035274491302964826,2.1931947637511002,2.4623810248281885,1.734986528412586,1.038123134152303,0.00352744913029659
dataframe000014,70.0,2.4,9.651334,-1.1653689,0.8628606,-0.16416174,0.0046621673,0.5603523,-2.0282295,0.9723844,$\alpha_2$-dominated,0.0035314934100503467,0.0035314934100503363,2.13486494630275,2.380286582109293,1.7499852114046575,1.0415073172379423,0.0035314934100503467
dataframe000014,70.0,2.4,9.651334,-1.1653689,0.89817584,-0.16416174,0.0046621673,0.63098276,-2.0635448,0.9723844,$\alpha_2$-dominated,0.00352744913029659,0.0035274491302964826,2.1931947637511002,2.4623810248281885,1.734986528412586,1.038123134152303,0.00352744913029659
dataframe000014,70.0,2.4,9.651334,-1.1653689,0.6555482,-0.16416174,0.0046621673,0.14572752,-1.8209171,0.9723844,$\alpha_2$-dominated,0.00355478440126047,0.0035547844012604178,1.7924493314027539,1.8983645249613998,1.8380327976121857,1.0613738736031806,0.00355478440126047
dataframe000016,70.0,2.2,5.5973763,-0.09275132,-0.0089436965,2.9024879e-05,-1.2137727,-0.11063871,-0.08380762,2.3912375e-05,$\beta_2$-dominated,6.569778660613824e-05,6.569778660632065e-05,-0.7055269510390575,0.010873675595304617,-1.3706236042135107,-0.16246422706569832,6.569778660613824e-05
dataframe000016,70.0,2.2,5.5973763,-0.09275132,-0.0089436965,2.9024879e-05,-1.2137727,-0.11063871,-0.08380762,2.3912375e-05,$\beta_2$-dominated,6.569778660613824e-05,6.569778660632065e-05,-0.7055269510390575,0.010873675595304617,-1.3706236042135107,-0.16246422706569832,6.569778660613824e-05
dataframe000016,70.0,2.2,5.5973763,-0.09275132,-0.6359246,2.9024879e-05,-1.2137727,-1.3646004,0.54317325,2.3912375e-05,$\beta_2$-dominated,0.0001363520150367493,0.00013635201503687622,-1.7411045035266401,-1.4466172343781207,-1.1043388494936353,-0.10238134640878424,0.0001363520150367493
dataframe000016,70.0,2.2,5.5973763,-0.09275132,-0.0089436965,2.9024879e-05,-1.2137727,-0.11063871,-0.08380762,2.3912375e-05,$\beta_2$-dominated,6.569778660613824e-05,6.569778660632065e-05,-0.7055269510390575,0.010873675595304617,-1.3706236042135107,-0.16246422706569832,6.569778660613824e-05
dataframe000016,70.0,2.2,5.5973763,-0.09275132,-0.0089436965,2.9024879e-05,-1.2137727,-0.11063871,-0.08380762,2.3912375e-05,$\beta_2$-dominated,6.569778660613824e-05,6.569778660632065e-05,-0.7055269510390575,0.010873675595304617,-1.3706236042135107,-0.16246422706569832,6.569778660613824e-05
dataframe000016,60.0,2.0,6.095236,-0.05824023,0.035013303,0.00079365534,-1.407268,0.011786375,-0.09325354,0.000563651,$\beta_2$-dominated,0.0003620254465585723,0.0003620254465586425,-0.9063837120763854,0.30650829077139197,-1.22402802323949,-0.4147196695195636,0.0003620254465585723
dataframe000016,60.0,2.0,6.095236,-0.05824023,0.035013303,0.00079365534,-1.407268,0.011786375,-0.09325354,0.000563651,$\beta_2$-dominated,0.0003620254465585723,0.0003620254465586425,-0.9063837120763854,0.30650829077139197,-1.22402802323949,-0.4147196695195636,0.0003620254465585723
dataframe000016,60.0,2.0,6.095236,-0.05824023,0.035013303,0.00079365534,-1.407268,0.011786375,-0.09325354,0.000563651,$\beta_2$-dominated,0.0003620254465585723,0.0003620254465586425,-0.9063837120763854,0.30650829077139197,-1.22402802323949,-0.4147196695195636,0.0003620254465585723
dataframe000016,60.0,2.0,6.095236,-0.05824023,0.035013303,0.00079365534,-1.407268,0.011786375,-0.09325354,0.000563651,$\beta_2$-dominated,0.0003620254465585723,0.0003620254465586425,-0.9063837120763854,0.30650829077139197,-1.22402802323949,-0.4147196695195636,0.0003620254465585723
dataframe000016,60.0,2.0,6.095236,-0.05824023,0.035013303,0.00079365534,-1.407268,0.011786375,-0.09325354,0.000563651,$\beta_2$-dominated,0.0003620254465585723,0.0003620254465586425,-0.9063837120763854,0.30650829077139197,-1.22402802323949,-0.4147196695195636,0.0003620254465585723
dataframe000013,90.0,3.2,8.084839,-0.68414366,-0.5845026,-1.3056475,-6.5624067e-06,-1.8531488,-0.099641085,0.999995,$\alpha_2$-dominated,-7.985005671954382e-05,-7.985005671922224e-05,0.7701947951922248,-2.2325281402374744,1.5183212284494674,-0.6248021011595756,-7.985005671954382e-05
dataframe000013,90.0,3.2,8.084839,-0.68414366,0.5052977,-1.3056475,-6.5624067e-06,0.32645178,-1.1894414,0.999995,$\alpha_2$-dominated,-0.00020269629058770067,-0.00020269629058737912,2.570206285683347,0.3008411563338382,1.055472653597948,-0.7292364360809706,-0.00020269629058770067
dataframe000013,90.0,3.2,8.084839,-0.68414366,0.1839276,-1.3056475,-6.5624067e-06,-0.31628847,-0.86807126,0.999995,$\alpha_2$-dominated,-0.00016642407061887588,-0.00016642407061866535,2.0394026503525566,-0.44622163668957887,1.1919615902455016,-0.6984399239949174,-0.00016642407061887588
dataframe000013,90.0,3.2,8.084839,-0.68414366,0.1839276,-1.3056475,-6.5624067e-06,-0.31628847,-0.86807126,0.999995,$\alpha_2$-dominated,-0.00016642407061887588,-0.00016642407061866535,2.0394026503525566,-0.44622163668957887,1.1919615902455016,-0.6984399239949174,-0.00016642407061887588
dataframe000013,90.0,3.2,8.084839,-0.68414366,0.1839276,-1.3056475,-6.5624067e-06,-0.31628847,-0.86807126,0.999995,$\alpha_2$-dominated,-0.00016642407061887588,-0.00016642407061866535,2.0394026503525566,-0.44622163668957887,1.1919615902455016,-0.6984399239949174,-0.00016642407061887588
dataframe000014,70.0,2.2,6.152451,-0.05245385,-0.0012497387,0.0009596274,-1.433138,-0.054953326,-0.05120411,0.0006691507,$\beta_2$-dominated,0.0004393903549779583,0.00043939035497834187,-1.0023187176155735,0.2459242714591213,-1.192427406470023,-0.4443004686834258,0.0004393903549779583
dataframe000014,70.0,2.2,6.152451,-0.05245385,-0.0012497387,0.0009596274,-1.433138,-0.054953326,-0.05120411,0.0006691507,$\beta_2$-dominated,0.0004393903549779583,0.00043939035497834187,-1.0023187176155735,0.2459242714591213,-1.192427406470023,-0.4443004686834258,0.0004393903549779583
dataframe000014,70.0,2.2,6.152451,-0.05245385,0.65267056,0.0009596274,-1.433138,1.2528872,-0.70512444,0.0006691507,$\beta_2$-dominated,0.00036567440901545353,0.0003656744090156151,0.0777544263158216,1.7660390894432174,-1.470153584281349,-0.5069649111838151,0.00036567440901545353
dataframe000014,70.0,2.2,6.152451,-0.05245385,-0.0012497387,0.0009596274,-1.433138,-0.054953326,-0.05120411,0.0006691507,$\beta_2$-dominated,0.0004393903549779583,0.00043939035497834187,-1.0023187176155735,0.2459242714591213,-1.192427406470023,-0.4443004686834258,0.0004393903549779583
dataframe000014,70.0,2.2,6.152451,-0.05245385,-0.0012497387,0.0009596274,-1.433138,-0.054953326,-0.05120411,0.0006691507,$\beta_2$-dominated,0.0004393903549779583,0.00043939035497834187,-1.0023187176155735,0.2459242714591213,-1.192427406470023,-0.4443004686834258,0.0004393903549779583
dataframe000015,100.0,2.6,4.1272616,-0.2263673,0.29415604,-1.1579336,0.00023359088,0.3619448,-0.5205233,0.99979824,$\alpha_2$-dominated,0.0001828476008793696,0.00018284760087957527,2.3486077434762427,-1.003773717317935,-1.3584179155773757,-0.4646919850713858,0.0001828476008793696
dataframe000015,100.0,2.6,4.1272616,-0.2263673,0.29415604,-1.1579336,0.00023359088,0.3619448,-0.5205233,0.99979824,$\alpha_2$-dominated,0.0001828476008793696,0.00018284760087957527,2.3486077434762427,-1.003773717317935,-1.3584179155773757,-0.4646919850713858,0.0001828476008793696
dataframe000015,100.0,2.6,4.1272616,-0.2263673,-0.07234353,-1.1579336,0.00023359088,-0.37105435,-0.15402377,0.99979824,$\alpha_2$-dominated,0.0002241059440708333,0.00022410594407115,1.7432643671931518,-1.8557451386144,-1.202762031165807,-0.42957071425676935,0.0002241059440708333
dataframe000015,100.0,2.6,4.1272616,-0.2263673,0.33840165,-1.1579336,0.00023359088,0.450436,-0.5647689,0.99979824,$\alpha_2$-dominated,0.00017786273773543872,0.0001778627377356444,2.4216877264198464,-0.9009196038009355,-1.3772094450313228,-0.46893199258073986,0.00017786273773543872
dataframe000015,100.0,2.6,4.1272616,-0.2263673,0.4778913,-1.1579336,0.00023359088,0.7294153,-0.70425856,0.99979824,$\alpha_2$-dominated,0.0001621473489091625,0.0001621473489094237,2.6520812827175546,-0.5766594707448448,-1.4364520327383983,-0.4822991332047724,0.0001621473489091625
dataframe000015,80.0,3.0,6.1429114,-0.50347924,-0.02405835,-0.000930051,-0.5286828,-0.5515959,-0.4794209,0.0017560959,$\beta_2$-dominated,-0.00037235755913558893,-0.00037235755913521006,0.09164628387089525,-0.16675893716592582,-0.5001813935413174,0.7134396793310851,-0.00037235755913558893
